id,created_date,modified_date,is_deleted,mark,name,user_id,car_detail_id,image_id,car_brand_id,car_model_id,pinned,order
557167,2022-02-05 04:44:44.864775+00,2022-02-05 04:44:44.864794+00,f,Chevrolet,Lacetti,220287,824846,800742,12,119,f,1
557171,2022-02-05 04:46:04.750893+00,2022-08-04 06:14:17.76642+00,t,Chevrolet,Nexia 3,384110,824850,800745,12,129,f,1
557170,2022-02-05 04:46:03.714442+00,2022-02-05 04:46:03.71446+00,f,Chevrolet,Spark,384105,824849,800744,12,,f,1
557179,2022-02-05 04:48:51.93182+00,2022-02-05 04:48:51.931839+00,f,Chevrolet,Damas,384117,824860,800747,12,114,f,2
557211,2022-02-05 04:55:15.643581+00,2022-02-05 04:55:15.643599+00,f,Chevrolet,Nexia 3,384132,824890,800766,12,129,f,1
557168,2022-02-05 04:45:53.220288+00,2022-02-05 04:46:11.031169+00,t,Chevrolet,Damas,124547,824847,,12,114,f,1
557141,2022-02-05 04:38:06.272109+00,2022-05-19 06:58:48.221281+00,t,Chevrolet,Cobalt,198721,177903,,12,111,f,1
557207,2022-02-05 04:54:40.569885+00,2022-11-25 11:26:40.812598+00,t,Chevrolet,Cobalt,367315,824886,,12,111,f,1
557217,2022-02-05 04:56:12.273042+00,2022-11-27 03:27:22.699095+00,t,Chevrolet,Nexia 2,384134,636456,800773,12,128,f,1
557176,2022-02-05 04:48:38.708491+00,2022-02-05 04:48:38.708509+00,f,Chevrolet,Lacetti,281591,824856,,12,119,f,1
557178,2022-02-05 04:48:38.822486+00,2022-02-05 04:48:38.822504+00,f,Chevrolet,Matiz,380216,824859,,12,125,f,1
557180,2022-02-05 04:48:53.177367+00,2022-02-05 04:48:53.177385+00,f,Chevrolet,Nexia 3,384115,201301,,12,129,f,1
557181,2022-02-05 04:49:07.935547+00,2022-02-05 04:49:07.935565+00,f,Chevrolet,Lacetti,384119,824861,,12,119,f,1
557192,2022-02-05 04:51:44.724706+00,2022-02-05 04:51:44.724724+00,f,Chevrolet,Nexia 3,384121,824871,800753,12,129,f,2
557154,2022-02-05 04:40:55.836617+00,2022-02-05 04:40:55.836636+00,f,Chevrolet,Matiz,384088,824835,,12,125,f,1
557184,2022-02-05 04:49:41.537298+00,2022-02-05 04:49:41.537316+00,f,Hyundai,porter,384114,824863,,33,,f,1
557185,2022-02-05 04:50:12.460053+00,2022-02-05 04:50:12.460071+00,f,Chevrolet,Lacetti,384123,824864,,12,119,f,1
557187,2022-02-05 04:50:39.948726+00,2022-02-05 04:50:39.948744+00,f,ВАЗ (Lada),Самара 2 (седан 2115),347406,824865,800748,80,492,f,1
557149,2022-02-05 04:39:58.771211+00,2022-02-05 04:39:58.771229+00,f,Chevrolet,Cobalt,350684,823185,,12,111,f,1
557173,2022-02-05 04:46:13.344144+00,2022-02-05 04:46:13.344161+00,f,Chevrolet,Malibu 2,384109,824852,,12,124,f,1
557146,2022-02-05 04:39:38.585671+00,2022-02-05 04:39:38.585691+00,f,ВАЗ (Lada),2101,113807,257240,800713,80,480,f,7
557191,2022-02-05 04:51:37.318161+00,2022-08-11 18:28:24.704218+00,t,Chevrolet,Spark,384122,824870,,12,133,f,1
557194,2022-02-05 04:52:10.045093+00,2022-02-05 04:52:10.045111+00,f,Chevrolet,Damas,384108,824872,800754,12,114,f,1
557195,2022-02-05 04:52:23.608511+00,2022-02-05 04:52:23.608529+00,f,Chevrolet,Nexia 3,384078,824874,800755,12,129,f,1
557150,2022-02-05 04:40:12.298077+00,2022-08-31 02:36:44.968918+00,t,Chevrolet,Matiz,384101,824833,800715,12,125,f,1
3542057,2023-02-22 02:20:55.850312+00,2023-02-22 02:20:55.850395+00,f,Chevrolet,Damas,1933769,1148738,,12,114,f,2
557198,2022-02-05 04:53:10.955841+00,2022-02-05 04:53:10.955859+00,f,Kia,Kia bongo,133286,824878,800760,40,,f,1
557199,2022-02-05 04:53:13.261254+00,2022-02-05 04:53:13.261272+00,f,Ravon,Spark R3,384114,824879,,58,,f,1
557182,2022-02-05 04:49:26.74752+00,2022-10-22 13:29:26.646927+00,t,Chevrolet,Nexia 3,383847,824857,,12,129,f,1
557201,2022-02-05 04:53:30.38838+00,2022-02-05 04:53:30.388397+00,f,Chevrolet,Spark,384129,824881,,12,133,f,1
557202,2022-02-05 04:53:32.853188+00,2022-02-05 04:53:32.853205+00,f,Chevrolet,Nexia 2,384130,824882,,12,128,f,1
557203,2022-02-05 04:53:45.802136+00,2022-02-05 04:53:45.802154+00,f,Chevrolet,Spark,384128,824883,800761,12,133,f,1
557148,2022-02-05 04:39:53.924793+00,2023-01-28 07:03:23.804274+00,t,Chevrolet,Cobalt,26181,801438,800714,12,111,f,1
557205,2022-02-05 04:54:12.460637+00,2022-02-05 04:54:12.460654+00,f,Chevrolet,Nexia 2,383921,824884,,12,128,f,1
557208,2022-02-05 04:54:50.259181+00,2022-02-05 04:54:50.259199+00,f,Chevrolet,Gentra,384135,824887,,12,120,f,2
557166,2022-02-05 04:44:34.138191+00,2023-02-16 05:51:20.091793+00,t,Chevrolet,Damas,383429,824845,,12,114,f,1
557174,2022-02-05 04:47:03.272907+00,2022-02-05 04:47:03.272925+00,f,Daewoo,Damas,384111,824853,800746,16,154,f,5
557210,2022-02-05 04:54:56.258412+00,2022-02-05 04:54:56.25843+00,f,Chevrolet,Cobalt,384130,824889,,12,111,f,1
557186,2022-02-05 04:50:24.175377+00,2022-02-05 04:50:24.175404+00,f,Москвич,2141,382868,223449,,87,556,f,14
557169,2022-02-05 04:45:54.403699+00,2022-02-05 04:45:54.403716+00,f,ВАЗ (Lada),2107,384103,824848,800743,80,486,f,2
557215,2022-02-05 04:56:03.068624+00,2022-02-05 04:56:03.068651+00,f,ВАЗ (Lada),2111,121170,798624,,80,494,f,2
557183,2022-02-05 04:49:33.883402+00,2022-02-07 11:20:01.012422+00,t,Chevrolet,Spark,383608,824862,,12,133,f,1
557216,2022-02-05 04:56:09.809724+00,2022-02-05 04:56:09.809742+00,f,Chevrolet,Spark,321841,824894,800772,12,133,f,2
557218,2022-02-05 04:56:46.231266+00,2022-02-05 04:56:46.231285+00,f,Chevrolet,Nexia 3,384137,824895,,12,129,f,1
557163,2022-02-05 04:44:09.599259+00,2022-02-23 06:21:06.120273+00,t,Chevrolet,Cobalt,137629,581445,,12,111,f,1
557164,2022-02-05 04:44:30.991282+00,2022-02-05 18:58:18.863672+00,t,Chevrolet,Nexia 2,77196,824843,800741,12,128,f,1
557175,2022-02-05 04:47:26.225521+00,2022-02-08 03:46:34.992474+00,t,Chevrolet,Damas,124547,824854,,12,114,f,1
557212,2022-02-05 04:55:17.007081+00,2022-02-08 06:00:50.62874+00,t,Chevrolet,Labo,384124,824891,,12,158,f,1
557151,2022-02-05 04:40:19.675729+00,2022-02-08 08:30:55.101794+00,t,Chevrolet,Lacetti,373463,437125,,12,119,f,1
557206,2022-02-05 04:54:27.778681+00,2022-02-10 05:02:15.425929+00,t,Chevrolet,Matiz,213242,824885,,12,125,t,1
557156,2022-02-05 04:40:57.599219+00,2022-02-23 07:06:56.75511+00,t,Chevrolet,Nexia 2,254177,823373,,12,128,f,1
557200,2022-02-05 04:53:14.214531+00,2022-03-01 03:55:48.779643+00,t,Chevrolet,Cobalt,384131,824880,,12,111,f,1
557193,2022-02-05 04:51:45.988272+00,2022-03-01 14:04:06.108048+00,t,Chevrolet,Nexia 3,322991,809222,,12,129,f,1
557155,2022-02-05 04:40:56.419047+00,2022-03-03 04:11:38.870582+00,t,Chevrolet,Matiz,383829,824836,,12,125,f,1
557188,2022-02-05 04:50:40.905527+00,2022-03-06 15:24:00.866285+00,t,Daewoo,Damas,100656,824866,,16,154,f,1
557219,2022-02-05 04:56:48.205609+00,2022-02-05 04:56:48.205627+00,f,Chevrolet,Cobalt,384140,824896,,12,111,f,1
557239,2022-02-05 05:00:27.267812+00,2022-11-22 05:28:53.90194+00,t,Chevrolet,Damas,48972,824915,2955837,12,114,f,1
557222,2022-02-05 04:57:48.600936+00,2022-02-05 04:57:48.600954+00,f,Chevrolet,Gentra,383921,824898,,12,120,f,1
557291,2022-02-05 05:17:26.238469+00,2022-02-05 05:17:26.238489+00,f,Chevrolet,Gentra,104667,824958,,12,120,f,1
3542056,2023-02-22 02:19:21.154161+00,2023-02-22 02:19:21.154234+00,f,Chevrolet,Damas,1933769,1174483,,12,114,f,3
557271,2022-02-05 05:13:55.611084+00,2022-02-05 05:13:55.6111+00,f,ВАЗ (Lada),XRAY,384167,824944,,80,511,f,2
557226,2022-02-05 04:58:38.749804+00,2022-02-05 04:58:38.749822+00,f,Daewoo,Nexia,384144,824902,800778,16,167,f,1
557230,2022-02-05 04:59:24.204889+00,2022-03-26 16:16:50.428287+00,t,Chevrolet,Matiz,294192,824906,800782,12,125,f,1
557228,2022-02-05 04:58:58.548513+00,2022-02-05 04:58:58.54854+00,f,Chevrolet,Lacetti,384143,781961,800780,12,119,f,1
557220,2022-02-05 04:57:05.085853+00,2022-02-05 04:57:05.085873+00,f,Chevrolet,Nexia 2,382524,824897,3560683,12,128,f,1
543857,2022-02-01 19:23:47.077272+00,2022-02-05 04:59:54.809719+00,t,Toyota,Land Cruiser,290862,812573,,74,438,f,1
557234,2022-02-05 05:00:16.047998+00,2022-02-05 05:00:16.048017+00,f,Chevrolet,Damas,384148,824910,,12,114,f,1
557236,2022-02-05 05:00:25.472162+00,2022-02-05 05:00:25.472182+00,f,Chevrolet,Labo,126288,824913,,12,118,f,1
557237,2022-02-05 05:00:25.591237+00,2022-02-05 05:00:25.591264+00,f,Chevrolet,Nexia 2,384127,383725,,12,128,f,1
557238,2022-02-05 05:00:26.748079+00,2022-02-05 05:00:26.748096+00,f,Chevrolet,Spark,294574,824914,,12,133,f,1
557278,2022-02-05 05:15:31.560594+00,2022-08-15 11:38:05.272627+00,t,Chevrolet,Nexia 3,384173,824950,,12,129,f,1
557240,2022-02-05 05:01:30.937885+00,2022-02-05 05:01:30.937902+00,f,Chevrolet,cobalt,384151,824916,,,,f,1
557242,2022-02-05 05:04:03.079902+00,2022-02-05 05:04:03.079928+00,f,chevrolet,nexia dohc,384147,824918,,,,f,1
557229,2022-02-05 04:59:04.341504+00,2022-02-05 04:59:04.341522+00,f,ВАЗ (Lada),2107,371976,824905,,80,486,f,2
557290,2022-02-05 05:17:16.870988+00,2022-11-27 05:18:02.639781+00,t,ВАЗ (Lada),2106,384158,495766,,80,485,f,1
1951639,2022-10-27 13:06:46.269853+00,2022-12-25 13:33:36.353092+00,t,ЗиЛ,ZIL,677320,1911026,,123,,f,1
557246,2022-02-05 05:05:41.060656+00,2022-02-05 05:05:41.060682+00,f,Chevrolet,Lacetti,383077,823616,,12,119,f,1
557223,2022-02-05 04:57:49.839152+00,2022-04-09 06:49:35.570026+00,t,Chevrolet,Tracker,383602,824899,800775,12,137,f,1
557274,2022-02-05 05:14:31.30607+00,2022-02-05 05:14:31.306102+00,f,Chevrolet,Matiz,71012,824947,800809,12,125,f,1
557261,2022-02-05 05:10:51.934438+00,2022-02-05 05:10:51.934464+00,f,Chevrolet,Gentra,384161,551496,800806,12,120,f,1
557250,2022-02-05 05:06:37.177246+00,2022-02-05 05:06:37.177265+00,f,Chevrolet,Gentra,283028,824926,,12,120,f,1
557244,2022-02-05 05:04:50.699058+00,2022-04-27 11:35:05.115528+00,t,Chevrolet,Gentra,111084,824921,,12,120,f,1
557254,2022-02-05 05:08:30.233031+00,2022-02-05 05:08:30.233048+00,f,Chevrolet,Lacetti,383432,824930,800800,12,119,f,1
557255,2022-02-05 05:08:45.453965+00,2022-02-05 05:08:45.453983+00,f,Chevrolet,Lacetti,295280,824931,,12,119,f,1
557256,2022-02-05 05:08:54.357212+00,2022-02-05 05:08:54.35723+00,f,BMW,M3,301825,805432,,4,55,f,2
557251,2022-02-05 05:06:54.423278+00,2022-02-05 05:06:54.423304+00,f,Daewoo,Nexia,384154,172329,800804,16,167,f,1
557253,2022-02-05 05:08:06.871883+00,2022-05-05 01:49:08.104787+00,t,Chevrolet,Gentra,91049,824929,,12,120,f,1
557258,2022-02-05 05:09:47.439095+00,2022-02-05 05:09:47.439113+00,f,Chevrolet,Captiva,383710,824933,,12,108,f,1
557259,2022-02-05 05:10:30.554042+00,2022-02-05 05:10:30.55406+00,f,Chevrolet,Cobalt,333672,824934,,12,111,f,1
557257,2022-02-05 05:09:46.903392+00,2022-02-05 05:09:46.903418+00,f,Chevrolet,Cobalt,354038,242404,800807,12,111,f,1
557262,2022-02-05 05:12:36.848234+00,2022-02-05 05:12:36.848252+00,f,Chevrolet,Spark,371021,824936,,12,133,f,1
557263,2022-02-05 05:12:44.824345+00,2022-02-05 05:12:44.824372+00,f,Chevrolet,Lacetti,288945,692549,,12,119,f,1
557264,2022-02-05 05:12:45.369201+00,2022-02-05 05:12:45.369219+00,f,Chevrolet,Malibu,384160,824937,,12,123,f,1
557265,2022-02-05 05:12:50.23013+00,2022-02-05 05:12:50.230148+00,f,Chevrolet,Damas,384159,824938,,12,114,f,1
557267,2022-02-05 05:13:00.508322+00,2022-05-05 05:27:21.642349+00,t,Chevrolet,Nexia 2,271595,824939,,12,128,f,1
557276,2022-02-05 05:14:34.658386+00,2022-02-05 05:14:34.658413+00,f,Chevrolet,Cobalt,381945,50344,,12,111,f,2
557249,2022-02-05 05:05:58.432824+00,2022-05-15 22:03:37.231145+00,t,Chevrolet,Nexia 3,359987,824925,800798,12,129,f,1
557269,2022-02-05 05:13:30.645054+00,2022-02-05 05:13:30.645071+00,f,Daewoo,Matiz Creative,71532,824942,800808,16,165,f,1
557281,2022-02-05 05:15:48.844928+00,2022-05-18 11:43:55.931444+00,t,Chevrolet,Nexia 3,384170,824953,1190126,12,129,f,1
557272,2022-02-05 05:14:03.510047+00,2022-02-05 05:14:03.510068+00,f,Daewoo,Matiz (Standart),24201,824945,,16,163,f,1
557273,2022-02-05 05:14:07.919258+00,2022-02-05 05:14:07.919276+00,f,Chevrolet,Matiz,364219,824946,,12,125,f,1
557275,2022-02-05 05:14:31.669906+00,2022-02-05 05:14:31.669926+00,f,Chevrolet,Matiz,384169,824948,,12,125,f,1
557286,2022-02-05 05:16:18.816493+00,2022-02-05 05:16:18.816519+00,f,Daewoo,Nexia,384175,170485,,16,167,f,9
557260,2022-02-05 05:10:51.018801+00,2022-02-05 05:10:51.018818+00,f,Chevrolet,Nexia 2,254667,824935,800805,12,128,f,2
557279,2022-02-05 05:15:33.022143+00,2022-02-05 05:15:33.02216+00,f,Daewoo,Matiz,379993,824951,800810,16,125,f,1
557284,2022-02-05 05:16:08.615694+00,2023-02-13 16:54:45.173701+00,t,Chevrolet,Niva,354622,811396,,12,130,f,1
557252,2022-02-05 05:07:58.379616+00,2022-02-05 05:07:58.379654+00,f,Chevrolet,Cobalt,384153,824928,,12,111,f,2
557017,2022-02-05 04:05:42.625398+00,2022-02-05 05:16:03.721465+00,t,Chevrolet,Matiz,384033,824716,,12,125,f,1
557283,2022-02-05 05:16:08.134656+00,2022-02-05 05:16:08.134674+00,f,Chevrolet,Spark,384138,824954,800812,12,133,f,1
557243,2022-02-05 05:04:35.973051+00,2022-02-05 05:04:35.973068+00,f,Chevrolet,Nexia 3,280064,824920,,12,129,f,3
557285,2022-02-05 05:16:16.377094+00,2022-02-05 05:16:16.377111+00,f,Chevrolet,Gentra,24201,824955,800813,12,120,f,1
557288,2022-02-05 05:16:55.54053+00,2022-02-05 05:16:55.540548+00,f,Chevrolet,Nexia 3,381112,824956,800815,12,129,f,1
557289,2022-02-05 05:16:56.704701+00,2022-02-05 05:16:56.704719+00,f,Chevrolet,Cobalt,384164,824957,,12,111,f,1
557235,2022-02-05 05:00:19.642965+00,2022-02-05 05:00:19.642982+00,f,Chevrolet,Cobalt,384145,824912,800784,12,111,f,2
557287,2022-02-05 05:16:51.580945+00,2022-02-05 05:16:51.580962+00,f,Chevrolet,Damas,201631,592249,,12,114,t,2
2751815,2022-12-24 02:32:05.741499+00,2023-01-23 10:03:20.000588+00,t,Chevrolet,Nexia 2,1440217,2501441,,12,128,f,2
557231,2022-02-05 04:59:43.765952+00,2022-02-05 04:59:43.765975+00,f,Chevrolet,Captiva,384146,824907,,12,108,f,3
557295,2022-02-05 05:18:04.239082+00,2022-02-05 05:18:04.2391+00,f,Chevrolet,Nexia 2,384166,824961,800819,12,128,f,1
557296,2022-02-05 05:18:20.008125+00,2022-02-05 05:18:20.008143+00,f,Chevrolet,Cobalt,356004,824962,,12,111,f,1
557248,2022-02-05 05:05:52.556148+00,2022-02-05 06:48:10.113075+00,t,Chevrolet,Damas,384153,824924,,12,114,f,1
557270,2022-02-05 05:13:35.783272+00,2022-02-05 10:03:55.060722+00,t,Daewoo,Damas,374057,824943,,16,154,f,1
557225,2022-02-05 04:58:11.1935+00,2022-02-05 04:58:11.193518+00,f,Volkswagen,Touareg,384125,824901,804862,75,462,f,1
557292,2022-02-05 05:17:26.960161+00,2022-02-05 05:17:26.960179+00,f,Daewoo,Gentra,384174,824959,800818,16,120,f,1
557294,2022-02-05 05:17:41.608027+00,2022-02-08 05:04:54.53871+00,t,Chevrolet,Nexia 3,346457,820232,,12,129,f,1
557227,2022-02-05 04:58:40.340066+00,2022-02-09 11:14:28.144718+00,t,Chevrolet,Damas,249889,824903,,12,114,f,1
557280,2022-02-05 05:15:40.972116+00,2022-02-05 05:15:40.972135+00,f,ВАЗ (Lada),2106,384168,824952,800811,80,485,f,2
557247,2022-02-05 05:05:45.275494+00,2022-02-12 09:58:37.785369+00,t,Chevrolet,Lacetti,364030,824923,,12,119,f,1
557241,2022-02-05 05:04:02.703297+00,2022-02-05 05:04:02.703316+00,f,Chevrolet,Gentra,314856,824917,,12,120,f,1
557232,2022-02-05 04:59:54.515525+00,2022-02-05 04:59:54.515542+00,f,Chevrolet,Spark,384120,824908,19005902,12,133,f,1
557213,2022-02-05 04:55:23.263504+00,2022-02-05 04:55:23.263522+00,f,MAN,tegach,363979,824892,1048528,111,,f,1
733498,2022-03-18 13:04:57.439897+00,2022-03-18 13:04:57.439926+00,f,ИЖ,2715,512514,996471,,85,544,f,3
557233,2022-02-05 05:00:07.895188+00,2022-02-05 05:00:07.895213+00,f,Chevrolet,Tracker,384142,824909,800783,12,137,f,1
733499,2022-03-18 13:05:21.523825+00,2022-03-18 13:05:21.523847+00,f,Chevrolet,Nexia 2,512776,996473,,12,128,f,1
557308,2022-02-05 05:21:50.54059+00,2022-02-05 05:21:50.540607+00,f,Chevrolet,Matiz,384182,824971,2722428,12,125,f,1
557300,2022-02-05 05:19:20.764931+00,2022-02-05 05:19:20.764949+00,f,Chevrolet,Nexia 3,384176,824965,,12,129,f,1
557303,2022-02-05 05:20:37.540074+00,2022-02-05 05:20:37.540099+00,f,Chevrolet,Matiz,172721,607605,,12,125,f,1
557304,2022-02-05 05:21:32.932155+00,2022-02-05 05:21:32.932172+00,f,Chevrolet,Nexia 3,378700,824968,,12,129,f,1
557305,2022-02-05 05:21:40.829245+00,2022-02-05 05:21:40.829265+00,f,Chevrolet,Nexia 2,373862,824969,800829,12,128,f,1
557306,2022-02-05 05:21:43.519722+00,2022-02-05 05:21:43.519739+00,f,Chevrolet,Lacetti,315303,824970,,12,119,f,1
557307,2022-02-05 05:21:44.793628+00,2022-02-05 05:21:44.793655+00,f,Chevrolet,Lacetti,384177,824931,800830,12,119,f,1
552083,2022-02-03 15:42:30.137964+00,2022-12-24 02:32:22.177701+00,t,Chevrolet,Epica,376886,820609,796674,12,115,f,1
557309,2022-02-05 05:22:11.597098+00,2022-02-05 05:22:11.597116+00,f,Daewoo,Nexia,172816,804430,,16,167,f,1
557326,2022-02-05 05:25:13.503289+00,2022-02-05 05:25:13.503307+00,f,MAN,man,226766,824983,800844,111,,f,1
557311,2022-02-05 05:22:28.870043+00,2022-02-05 05:22:28.87006+00,f,Chevrolet,Damas,384183,824973,,12,114,f,1
1908717,2022-10-24 14:08:44.648339+00,2022-10-24 14:08:45.372516+00,t,Chevrolet,Nexia 3,1127056,860423,,12,129,f,1
61505,2021-08-09 14:00:33.751128+00,2021-08-09 14:00:33.751154+00,f,Москвич,412,31209,66175,,,,t,3
557312,2022-02-05 05:22:33.21717+00,2022-02-05 05:22:47.353397+00,t,Daewoo,Nexia,332513,824974,800835,16,167,f,1
557314,2022-02-05 05:22:56.70859+00,2022-02-05 05:22:56.708608+00,f,Chevrolet,Spark,384173,824976,,12,133,f,1
557315,2022-02-05 05:23:22.865839+00,2022-02-05 05:23:22.865857+00,f,Chevrolet,Spark,384178,824977,,12,133,f,1
557316,2022-02-05 05:23:26.947057+00,2022-02-05 05:23:26.947075+00,f,Chevrolet,Nexia 3,172145,824978,,12,129,f,1
557357,2022-02-05 05:34:35.134613+00,2022-08-09 17:39:30.929261+00,t,Chevrolet,Lacetti,377921,825016,,12,119,f,1
557351,2022-02-05 05:32:57.463097+00,2022-08-18 16:04:33.892881+00,t,Chevrolet,Damas,308336,825009,,12,114,f,1
557361,2022-02-05 05:36:05.018455+00,2022-02-05 05:36:05.018472+00,f,Daewoo,Nexia,384204,825019,,16,167,f,2
557320,2022-02-05 05:24:41.578828+00,2022-02-05 05:24:41.578846+00,f,Chevrolet,Damas,302522,824981,,12,114,f,1
557358,2022-02-05 05:35:04.768635+00,2022-08-11 18:27:38.447125+00,t,Daewoo,Nexia II,384122,825017,,16,168,t,1
557310,2022-02-05 05:22:13.771105+00,2022-02-05 05:22:13.771123+00,f,Chevrolet,Gentra,383665,824972,800840,12,120,f,1
557313,2022-02-05 05:22:38.696767+00,2022-11-13 16:17:17.332381+00,t,Chevrolet,Nexia 3,383848,824975,807289,12,129,f,1
557318,2022-02-05 05:24:28.703429+00,2022-02-05 05:25:13.998204+00,t,Chevrolet,Nexia 2,377063,823135,,12,128,f,1
557325,2022-02-05 05:25:05.975963+00,2022-02-05 05:26:53.055432+00,t,Chevrolet,Nexia 2,332513,1108,800842,12,128,f,1
557376,2022-02-05 05:40:37.642159+00,2022-02-05 05:40:37.642177+00,f,Chevrolet,Nexia 2,295500,825039,8067381,12,128,f,1
557328,2022-02-05 05:27:29.420593+00,2022-02-05 05:27:29.420611+00,f,Chevrolet,Nexia 3,384171,824985,800851,12,129,f,1
557344,2022-02-05 05:31:20.428056+00,2022-11-30 14:23:29.58726+00,t,Isuzu,NQR 71PL,363273,825002,800864,35,,f,1
557330,2022-02-05 05:27:53.51509+00,2022-02-05 05:27:53.515107+00,f,ВАЗ (Lada),XRAY,384054,824986,800854,80,511,f,1
557331,2022-02-05 05:28:13.707406+00,2022-02-05 05:28:13.707425+00,f,Chevrolet,Lacetti,384188,824988,,12,119,f,1
557329,2022-02-05 05:27:52.498701+00,2022-02-05 05:28:30.391958+00,t,Chevrolet,Nexia 2,332513,584537,800853,12,128,f,1
557332,2022-02-05 05:28:45.118203+00,2022-02-05 05:28:45.118221+00,f,Daewoo,Nexia,377065,824990,800856,16,167,f,1
557321,2022-02-05 05:24:51.639852+00,2022-02-05 05:24:51.63987+00,f,Chevrolet,Damas,277599,807019,,12,114,f,3
557334,2022-02-05 05:29:06.291202+00,2022-02-05 05:29:06.291219+00,f,Daewoo,Tico,327610,824992,,16,173,f,1
2751816,2022-12-24 02:32:24.339647+00,2022-12-24 02:32:24.339679+00,f,Mercedes-Benz,VITO 111 CDI,648481,2139949,,49,,f,1
557364,2022-02-05 05:37:01.935532+00,2022-12-06 04:31:36.977693+00,f,Shacman,Shacman,72792,825022,,115,,f,5
557336,2022-02-05 05:29:42.259687+00,2022-02-05 05:30:03.741093+00,t,Chevrolet,Nexia 2,332513,824994,800858,12,128,f,1
504039,2022-01-19 15:14:13.090809+00,2022-01-19 15:14:13.09083+00,f,Chevrolet,Gentra,348523,772243,,12,120,f,1
557360,2022-02-05 05:35:34.933127+00,2022-02-05 05:35:34.933145+00,f,Chevrolet,Cobalt,384191,825018,800873,12,111,f,1
736137,2022-03-19 08:22:34.408589+00,2022-12-29 17:34:58.501006+00,t,Chevrolet,Lacetti,26916,998764,,12,119,f,1
557333,2022-02-05 05:28:45.752457+00,2023-02-04 04:54:03.906139+00,t,Chevrolet,Nexia 2,120845,824991,,12,128,f,1
557341,2022-02-05 05:30:51.498045+00,2022-02-05 05:30:51.498063+00,f,Daewoo,Tico,383445,824999,,16,173,f,1
557342,2022-02-05 05:30:54.519275+00,2022-02-05 05:30:54.519293+00,f,Chevrolet,Spark,66937,825000,,12,133,f,1
557369,2022-02-05 05:38:39.887942+00,2022-02-05 05:38:39.887961+00,f,Chevrolet,Nexia 3,384214,825029,8414929,12,129,f,2
3542058,2023-02-22 02:21:01.781874+00,2023-02-22 02:21:01.782011+00,f,Daewoo,Damas,512995,965621,,16,154,f,4
557345,2022-02-05 05:31:25.864457+00,2022-02-05 05:31:25.864476+00,f,Chevrolet,Gentra,34729,823691,,12,120,f,2
557347,2022-02-05 05:31:31.846309+00,2022-02-05 05:31:31.846328+00,f,Москвич,412,384194,825004,800867,87,553,f,1
557348,2022-02-05 05:31:36.862167+00,2022-02-05 05:31:36.862198+00,f,Chevrolet,Malibu 2,292680,825005,,12,124,f,1
557324,2022-02-05 05:25:05.291487+00,2022-02-05 05:25:05.291504+00,f,Chevrolet,Matiz,383486,824982,800841,12,125,f,1
557349,2022-02-05 05:31:55.180186+00,2022-02-05 05:31:55.180203+00,f,Daewoo,Damas,384192,825006,,16,154,f,1
557350,2022-02-05 05:32:47.804342+00,2022-02-05 05:32:47.804361+00,f,ВАЗ (Lada),Largus,384150,825008,,80,500,f,1
557352,2022-02-05 05:33:29.502545+00,2022-02-05 05:33:29.502564+00,f,Chevrolet,Nexia 2,205989,825010,,12,128,f,1
557355,2022-02-05 05:34:25.179132+00,2022-02-05 05:34:25.179159+00,f,Chevrolet,Tracker,384199,776772,,12,137,f,1
557356,2022-02-05 05:34:29.640766+00,2022-02-05 05:34:29.640784+00,f,Chevrolet,Cobalt,384200,825015,800871,12,111,f,1
557362,2022-02-05 05:36:05.581695+00,2022-02-05 05:36:05.581714+00,f,Chevrolet,Malibu,377921,825020,,12,123,f,1
557340,2022-02-05 05:30:42.936944+00,2022-02-05 05:36:39.009709+00,t,ВАЗ (Lada),2106,384197,824997,,80,485,f,1
557365,2022-02-05 05:37:17.328115+00,2022-02-05 05:37:17.328132+00,f,Chevrolet,Spark,327839,825023,,12,133,f,1
557367,2022-02-05 05:38:14.273074+00,2022-02-05 05:38:14.273091+00,f,Daewoo,Nexia,68337,825026,,16,167,f,1
557368,2022-02-05 05:38:21.279006+00,2022-02-05 05:38:21.279031+00,f,Chevrolet,Malibu,147955,790817,,12,123,f,1
557370,2022-02-05 05:38:39.908702+00,2022-02-05 05:38:39.908728+00,f,Chevrolet,Nexia 2,384207,798249,,12,128,f,1
557346,2022-02-05 05:31:27.478696+00,2022-02-05 05:38:54.461151+00,t,Chevrolet,Nexia 2,332513,825003,800865,12,128,f,1
557372,2022-02-05 05:39:37.625773+00,2022-02-05 05:39:37.6258+00,f,Chevrolet,Spark,384208,820966,800889,12,133,f,1
557373,2022-02-05 05:39:41.793399+00,2022-02-05 05:39:41.793418+00,f,Chevrolet,Nexia 2,84466,825034,,12,128,f,1
557374,2022-02-05 05:40:11.758617+00,2022-02-05 05:40:11.758636+00,f,Chevrolet,Gentra,384212,825036,800891,12,120,f,1
557377,2022-02-05 05:40:39.523557+00,2022-02-05 05:40:39.523574+00,f,Chevrolet,laccetti,372446,825040,,12,,f,1
557363,2022-02-05 05:36:12.852909+00,2022-02-05 05:36:12.852927+00,f,Масквич,масквич 412,281905,825021,800874,,,f,1
557359,2022-02-05 05:35:08.999714+00,2022-02-05 05:54:02.921783+00,t,Chevrolet,Spark,383805,824413,,12,133,f,1
